Claude 3 Opus (Inspect)@p50,Claude 3.5 Sonnet (New) (Inspect)@p50,Claude 3.5 Sonnet (Old) (Inspect)@p50,Claude 3.7 Sonnet (Inspect)@p50,Claude 4 Opus (Inspect)@p50,Claude 4.1 Opus (Inspect)@p50,Claude Opus 4.5 (Inspect)@p50,Claude Opus 4.6 (Inspect)@p50,GPT-4 0314@p50,GPT-4 1106 (Inspect)@p50,GPT-4 Turbo (Inspect)@p50,GPT-4o (Inspect)@p50,GPT-5 (Inspect)@p50,GPT-5.1-Codex-Max (Inspect)@p50,GPT-5.2@p50,GPT-5.3-Codex@p50,Gemini 3 Pro@p50,human@p50,o1 (Inspect)@p50,o1-preview@p50,o3 (Inspect)@p50,Claude 3 Opus (Inspect)@p80,Claude 3.5 Sonnet (New) (Inspect)@p80,Claude 3.5 Sonnet (Old) (Inspect)@p80,Claude 3.7 Sonnet (Inspect)@p80,Claude 4 Opus (Inspect)@p80,Claude 4.1 Opus (Inspect)@p80,Claude Opus 4.5 (Inspect)@p80,Claude Opus 4.6 (Inspect)@p80,GPT-4 0314@p80,GPT-4 1106 (Inspect)@p80,GPT-4 Turbo (Inspect)@p80,GPT-4o (Inspect)@p80,GPT-5 (Inspect)@p80,GPT-5.1-Codex-Max (Inspect)@p80,GPT-5.2@p80,GPT-5.3-Codex@p80,Gemini 3 Pro@p80,human@p80,o1 (Inspect)@p80,o1-preview@p80,o3 (Inspect)@p80
3.813620306249425,18.428409117050226,10.601051461232721,53.40211161925011,88.4338118943491,88.21154040593763,331.02811825175,990.3577847168709,3.934246001539037,3.8389011357089085,3.427077326500063,6.654883679393776,191.71626647194506,212.92369796520282,428.37735575229624,401.78592397095866,211.92020460846672,107.77586345532401,34.568913424549926,19.19374730443718,104.94909186667381,0.6249284457521399,2.0861437515668326,1.4927798394258196,9.119738461118299,15.135060559614367,15.953308314113576,29.58272669352156,51.3635316866804,0.8435502850322868,0.7249412521361036,0.7761445353049584,1.2032179468842894,25.80887889180502,32.30517776428226,39.14400402527288,34.99471683154332,34.109130647358654,12.792894531874689,5.412745112852409,3.7662736707233555,19.835676108277518
3.6984247909902854,17.57059372386108,10.385521769582931,51.464877099012476,88.26163187005092,86.02696943964027,315.8284274002209,977.7371147839501,3.492575361901957,3.6978611914795168,3.3021355861847232,6.0724888109860835,202.67802943846735,221.1993377812804,433.15165625271516,428.3833153381725,202.0510204788283,111.15382007186544,33.6454168468608,17.906005016985887,103.54337656328399,0.5891221269127934,1.817874357092339,1.429345059501099,7.7734612851916465,11.377358158081249,14.040110405275396,29.56247310743051,49.88215759897191,0.6973843837944319,0.6673559207504343,0.7108812492100789,0.9350346388482884,21.09894807191279,27.736657311958908,37.00930332991952,31.456781935930415,34.50458330630989,7.464034311855839,5.568204537887987,3.384391178755531,16.84551639773909
3.5245273960303645,20.58879604682981,10.960870330222429,66.21934750170539,116.24209727608361,115.07179887121217,428.8053980357922,1334.288996547673,3.39604097486897,3.5066524173401574,3.097360520936986,6.266169243387717,264.28744080326067,302.45795095645803,515.454945682073,506.30409066154925,299.14034778670157,141.49897374715474,40.769398409996874,19.31235085948186,143.16585966301702,0.4552616117817719,1.861762304505467,1.2658563236473914,8.79774803161263,18.14421095284937,20.63882987875056,47.107797560836886,77.09880000374892,0.5665498075037902,0.5218270463230449,0.5685961762051369,0.8494008238373555,36.400922937854794,44.59459481736842,68.72183789289608,57.64319649014185,48.224654797478905,9.708092164244118,5.379577667755898,2.70952114051212,21.948825074490475
3.5739004436585664,19.602631590285696,10.65535831579609,58.745645988611194,100.73156622880884,99.66730820377322,334.5043013022832,1208.913890261676,3.5917381473178422,3.684095767448814,3.332163661148366,6.491674116806311,217.79973696868964,238.31803950713322,417.9404765633497,450.8139325157108,248.14424317739864,119.22538407090474,37.24279516276308,19.510118053130842,118.68416055887892,0.503594687626866,2.100251919500138,1.3751550012908405,9.218356805779239,14.746846351716787,16.939167968013024,40.48937906935596,57.92614985395287,0.6903229223812868,0.6318292871762715,0.7167221611705045,1.0417597051258047,30.31451880329925,40.02095066693875,54.05289743377554,41.52962915159122,38.32864800478377,11.38465420083189,5.438294125898112,3.6833330889635243,22.747136674226457
3.2539281049720787,19.187503157852277,10.186040929088314,60.90315499093481,104.80262631707433,103.99319408787719,353.6295671583544,973.7924050574126,3.2310486854551668,3.330548344440035,2.9506880116356995,6.1293339467093,227.82088607023243,246.55518197933867,428.6975293820126,450.536301691596,248.37025710557808,119.83095740509438,38.26469393726951,18.664704077035758,123.82609910687583,0.4087995755147989,1.8175745674663322,1.104356748534623,10.827678310521687,16.21499207240423,18.230665214795483,43.85132999438441,70.98324950936254,0.5397735123014038,0.5084466982578355,0.558008841391836,0.9073879590267814,33.404910171510416,46.0916141248515,61.2611627413477,47.81810609394568,47.720799052373735,10.859684889817455,5.8495561174353226,2.94506164812933,25.595966602299008
3.423959075076652,18.830941459270463,10.500133768979,59.61440836527068,103.8080252923286,102.54369514453265,365.4893687162297,1095.3026175132054,3.5687233670200844,3.839682802126687,3.381500002220661,6.274402245936544,235.0296631068443,272.23534628014386,453.1925728250186,463.9753014772042,258.37806325779366,102.9181867665687,37.66265018874819,19.3267546090837,125.1154783520681,0.4623535985139183,1.6689268706769955,1.2677629354673992,8.233421629134261,15.013416357940105,18.445942841198676,38.69223748450667,62.53570176317507,0.7478003101852969,0.7502560527918193,0.7884165594421082,0.9797543848310096,28.362418573536118,33.6572323155751,53.201341637977926,42.92535655135136,40.00958533084091,9.586108683424133,5.70633970410295,3.299278532397824,20.653776094962492
3.1369843604140764,19.164421294376332,9.724787534515025,60.146367467344696,104.76624951775825,104.41249599801108,368.0123452284825,900.0968726737796,3.2289534004245564,3.2650451228489468,2.9455684752683746,5.678497293403186,234.57449080697896,269.23740712377713,436.38285889549695,431.2147902253457,261.47715532699897,120.5210637903783,37.5140474436645,19.222875481391036,125.65788949974942,0.3862429230170667,1.9206532438386474,0.9917819726474151,8.633509477299015,16.638782372159504,18.12882807497731,41.68022449937958,73.66018661138472,0.5876965719729781,0.5102893154306646,0.5958393278587858,0.7570212796273742,31.58686692599068,38.13318804808382,60.913795329654135,50.875064499565475,43.36892544100785,10.13672059367582,5.4384241251191,3.4977967418163605,24.213240602312332
3.6726885695387543,20.638455586583046,11.206459138519856,62.365368840221144,105.49500050863013,105.62616182875576,365.3204024040222,973.0475558435119,3.534939128783542,3.686883109914089,3.470913668572783,6.7630598976786205,238.94793910881464,251.72571997915753,435.63767055398904,457.36985740124845,254.4870692032986,123.42116957274601,39.9372309361092,21.041360490580004,125.26794249286453,0.502511260728428,2.3384866151864445,1.3896177568733392,10.393623246112192,18.85004508645391,19.173446174703027,41.71350935654157,69.54686833761465,0.6116012856175618,0.5851032000557276,0.7468330769010765,1.0748794205746068,30.23933718497137,44.45590434422117,59.479058554663766,46.6037092764281,45.569076495397844,11.39677219187034,6.6670718038800425,4.068268015862835,27.157903023434827
3.398751661735306,20.3636479063635,10.524850961968015,66.08218154541555,118.14503253566241,117.17809295673048,442.72798058616917,1389.5434868327447,3.3509104912851306,3.283217253833485,2.9810631655014093,6.071393151237936,282.2254573644471,305.8353256969916,571.9227395838058,589.4497997898529,323.17001732085,145.66296705014057,39.960580911612844,19.77798887728316,143.11032410401475,0.48254720312633453,2.0396559870480253,1.230083033516418,9.933852758497853,16.815807303778936,19.297847452802774,45.67750732909727,74.56627587411022,0.6485362001904225,0.511276099007503,0.6218218999699849,0.8987579592716313,31.976298170634937,45.790172801552515,61.69380843513699,48.67870621279635,42.37205329839427,10.201756418115085,5.0139466091074665,3.323063298308105,24.505609017210116
3.2841676795071,18.051172528852586,10.225015928086258,56.9913099900481,98.2283978216111,98.34338792771938,368.8456870852198,1226.31869840573,3.2092891375294688,3.2135714628286327,2.973493086719542,6.077022689930189,230.2251456709024,246.26892256181114,461.172463267805,457.1501348179412,253.80577693347777,110.06015663387022,35.782789402188584,18.23637969479432,117.08040543527545,0.46390318456736307,1.735355543043851,1.3745665362656148,8.809956541246665,14.492568377209468,14.70441179290878,34.020413389480986,56.31123968467626,0.5912337748307019,0.5048530439029779,0.6283571416720141,0.993980376178399,24.975960220158186,35.12226056385177,47.14448571660939,39.58672266358387,34.61329534043808,10.527575375433978,5.0701966094415205,3.297653221992732,20.845801042140184
