Claude 3 Opus@p50,Claude 3.5 Sonnet (New)@p50,Claude 3.5 Sonnet (Old)@p50,Claude 3.7 Sonnet@p50,Claude 4 Opus@p50,Claude 4 Sonnet@p50,Claude 4.1 Opus@p50,Claude Opus 4.5@p50,Claude Sonnet 4.5@p50,DeepSeek-R1@p50,DeepSeek-R1-0528@p50,DeepSeek-V3@p50,DeepSeek-V3-0324@p50,GPT-2@p50,GPT-4 0125@p50,GPT-4 0314@p50,GPT-4 1106@p50,GPT-4 Turbo@p50,GPT-4o@p50,GPT-5@p50,GPT-5.1-Codex-Max@p50,Gemini 2.5 Pro Preview@p50,Grok 4@p50,Kimi K2 Thinking@p50,Qwen2-72B@p50,Qwen2.5-72B@p50,davinci-002 (GPT-3)@p50,gpt-3.5-turbo-instruct@p50,gpt-oss-120b@p50,human@p50,o1@p50,o1-preview@p50,o3@p50,o4-mini@p50,Claude 3 Opus@p80,Claude 3.5 Sonnet (New)@p80,Claude 3.5 Sonnet (Old)@p80,Claude 3.7 Sonnet@p80,Claude 4 Opus@p80,Claude 4 Sonnet@p80,Claude 4.1 Opus@p80,Claude Opus 4.5@p80,Claude Sonnet 4.5@p80,DeepSeek-R1@p80,DeepSeek-R1-0528@p80,DeepSeek-V3@p80,DeepSeek-V3-0324@p80,GPT-2@p80,GPT-4 0125@p80,GPT-4 0314@p80,GPT-4 1106@p80,GPT-4 Turbo@p80,GPT-4o@p80,GPT-5@p80,GPT-5.1-Codex-Max@p80,Gemini 2.5 Pro Preview@p80,Grok 4@p80,Kimi K2 Thinking@p80,Qwen2-72B@p80,Qwen2.5-72B@p80,davinci-002 (GPT-3)@p80,gpt-3.5-turbo-instruct@p80,gpt-oss-120b@p80,human@p80,o1@p80,o1-preview@p80,o3@p80,o4-mini@p80
6.659120225,31.85727132,20.12967483,61.6407012,94.33585339,82.31231592,123.0634019,290.2982086,132.8981526,29.11598081,34.67018293,19.97724865,25.41164083,0.05266062816,5.740391832,5.623764485,9.138741296,7.048024162,9.832448821,151.4332106,193.6615883,43.37518806,119.1884024,63.53315547,2.340804523,5.267468799,0.1449437376,0.5929813869,48.54640179,130.7829552,44.71720664,23.96234375,103.7275698,86.12348196,1.205717952,5.038513122,3.599107939,19.55202175,25.52984647,21.65834671,28.25727917,38.3474778,25.34781256,4.950943568,4.176404506,4.461186747,6.388206682,0.0123722379,1.434622445,1.080715531,1.687564236,1.828501221,1.940021974,30.97685618,40.3009276,11.36074158,17.58527467,13.44575601,0.4884635106,0.9623725302,0.05478989997,0.2480515547,7.22053145,9.465170354,7.279447869,5.57093853,25.2727357,18.23745654
6.467886132,29.9958354,18.42041299,58.18153788,86.09039188,75.96513874,115.6426103,324.5018808,127.5587745,27.16735026,32.14772528,18.87501154,23.5743755,0.05168178372,5.525797547,5.352997877,8.369860139,6.801613597,9.268206333,141.8078253,170.4736349,39.93915374,110.5493202,56.9722405,2.175226512,5.269036981,0.1411664689,0.5549101664,45.16508778,132.982268,41.4679968,22.33624978,96.48628372,82.75624488,1.24224897,5.183097099,3.025439763,17.60666486,22.00585166,16.6835205,22.17096295,27.66380053,19.66380947,4.68112368,3.64822334,4.376728865,5.747954673,0.01182694594,1.418249956,1.038768749,1.442845193,1.83527269,1.83468749,26.22122221,35.68967758,9.762785775,16.02500561,12.18489939,0.4308894417,1.07315865,0.05562218232,0.2313731106,7.378251127,7.071239127,6.7707433,5.157166963,19.75169162,14.60936548
6.436041091,27.57942933,17.56843601,52.31567977,79.16593118,69.71794655,109.3499264,344.9274784,117.1327936,25.18977382,29.8657122,17.5195684,21.66248006,0.0515263593,5.64503354,5.389965288,8.318360813,6.88063352,9.052412124,134.1343996,165.1007019,36.64572656,106.4888572,52.99471828,2.489095701,5.200151303,0.1508628426,0.6336205692,41.50957008,131.9326095,38.1179598,20.90454552,87.25728809,74.02540357,1.326895883,4.480874488,3.134366439,14.38770704,18.07926055,14.12783138,17.53946759,23.81950594,17.61591412,4.318280057,3.311213034,4.000362288,5.08094586,0.01110353834,1.588003426,1.129165541,1.585921076,2.041123126,1.911392728,21.44064298,28.55430485,9.194681367,12.18899684,10.17591979,0.6279946982,1.09414049,0.0550854386,0.2828181986,5.799938451,5.558428968,5.696611244,5.026872358,18.66181265,14.27317556
6.003852164,29.0179353,17.75750662,57.36660461,92.31919415,80.77908436,133.0189643,428.5296072,140.2136835,26.15918173,32.51514798,17.57301248,22.66852354,0.05404018915,5.15162098,5.102128146,8.002013226,6.131793811,8.53857898,169.1809089,246.1980822,39.85316151,132.3719581,61.20165445,2.202471369,4.804813199,0.1447805428,0.5820400111,46.47384608,144.1119272,42.10644558,21.13427183,104.7464658,89.85558554,0.9789045335,3.079820606,2.361566063,13.08442571,18.34888026,13.80392291,17.35688515,27.7422908,18.73887043,2.987718729,2.738857479,3.064366727,4.551703433,0.01319058198,1.174533637,0.8995530616,1.225629518,1.366532907,1.371643451,20.83024936,23.15100311,8.024547857,11.15272882,9.789700768,0.4475891852,0.8117069062,0.05529572138,0.2393233526,4.334690232,7.177199387,3.806742955,3.703066693,17.26425053,13.31053137
6.938116029,33.93956156,20.78990919,66.38628946,105.9901527,91.929709,147.102338,386.8751834,154.7430139,30.47817484,37.54230233,20.44238902,25.76286851,0.05282157702,5.964865447,5.917073283,9.297825956,7.419035347,9.965699784,180.5984387,228.0013065,45.48777777,140.6304008,69.72180794,2.589961987,5.674564411,0.1446467148,0.6422337441,52.98350857,156.97448,48.26121013,24.12437874,117.3498948,95.98205313,1.284025111,5.225066892,3.519180527,18.59916871,26.9852711,21.04979527,26.35733706,38.25825552,28.58152442,4.626152267,4.337961866,4.504460314,6.026297117,0.01243308452,1.539830678,1.187955533,1.656790573,2.087093202,1.896154379,33.64033304,49.67781625,11.26999539,18.0584817,14.66207133,0.5817783933,1.134487726,0.05529735555,0.2663696971,7.425239734,9.743061593,6.771632655,4.887192838,28.2317253,20.73624422
6.965394811,28.17777516,18.73253804,49.42801111,75.08658268,66.18835656,101.7907323,281.3400175,107.4505413,25.78209459,30.17227491,18.60876576,22.61156242,0.05330367434,6.303620902,6.02409045,9.11982899,7.443821348,9.974448835,126.3049773,155.6834125,35.99542961,98.79361556,51.54813604,2.567300084,5.717488802,0.1481284052,0.6391286276,41.1196592,115.3717321,37.97542489,21.37764141,82.83493551,69.37394919,1.60629781,6.020445494,4.475109686,16.93466977,21.37668385,17.84000117,21.09113842,25.3954548,21.87598011,5.572994549,4.183856255,5.595640284,7.29904724,0.01208768397,1.988487668,1.472408134,2.082650166,2.375664042,2.560061285,23.83853287,33.72765263,10.24555696,14.978346,12.38309107,0.6167327604,1.357058981,0.05523536885,0.2686185323,7.356582065,7.53214778,7.260208266,6.073491291,21.57301418,17.55385148
6.227303624,28.15388386,17.70227824,56.09484863,82.04343343,71.6420188,109.1950379,267.2643993,120.717835,25.69044499,30.19451962,17.58587767,22.43007427,0.05524592623,5.181947799,5.093254236,8.048505727,6.339680517,9.003467306,130.2056806,172.3949051,37.91583653,105.3262641,54.78795546,2.071282422,4.801555537,0.1330434944,0.4876279454,42.38960395,122.0159209,38.89498597,21.23308658,92.10026322,78.03767275,1.251806671,4.443949149,3.031359747,15.20524014,19.83019269,17.47669172,20.56401591,28.79688077,17.90930745,4.268682275,3.199160562,3.714155539,5.273015564,0.01580978352,1.329813826,1.015239025,1.445502517,1.671536318,1.888684217,26.44057815,29.210566,8.557943914,14.19994155,9.985502826,0.4284141543,0.9223691975,0.0560162736,0.2099738231,5.281375226,6.940288557,5.274924765,4.745381636,17.36318427,11.7267751
5.699316895,26.71532023,16.81475385,52.60233452,82.98507055,72.65709422,115.8659901,361.4403147,126.4351797,24.34567048,29.58568725,16.37737551,20.91169569,0.05318640683,5.017113492,4.815194716,7.601711188,6.038927057,8.119653334,141.4761432,181.4618562,36.30040565,108.6551987,54.17423372,1.986140641,4.594824064,0.1414994327,0.5005171228,41.6540505,127.3016437,37.92106289,19.66857655,90.93615254,74.22292956,1.09207438,3.680300472,2.882931741,13.16189211,17.47244803,12.93698869,17.34472199,24.33045052,16.62342622,3.709647874,3.244365795,3.335970351,4.738350648,0.01288116502,1.405528487,0.9817974176,1.385953537,1.697125659,1.558623814,22.42573411,29.19996697,8.069974445,13.35457653,9.797892748,0.4223280261,0.9237424431,0.05576792719,0.2246892148,5.666161638,6.634413644,4.69267447,4.085820267,19.41309761,14.01224725
7.388995482,32.06823904,20.87170238,60.67064533,87.39014454,77.89093874,116.8117302,309.7343496,129.9459446,29.53061267,34.37395547,20.83216109,25.64713166,0.05421367048,7.052250307,6.433273751,9.982713879,8.250691317,10.70172355,139.6536082,161.6021051,42.47599631,113.7031957,59.45573248,2.628544385,5.968989131,0.1517968301,0.6519298814,47.5699913,138.6011986,43.78025338,24.75182918,96.55957492,82.59181879,1.511800087,5.799900894,4.218046354,19.64247141,25.51945747,19.3160989,24.38520691,33.33947139,20.91480682,5.775512803,4.329673899,5.247512918,6.683593049,0.01240384896,2.258638568,1.443522421,2.090143806,2.587906806,2.382194505,30.14778535,38.36689783,11.50678506,16.84028474,13.51745624,0.5715163141,1.250716838,0.05644146295,0.2752191848,8.117349508,7.363711726,7.388945287,6.559747736,24.25295572,16.32849606
6.305410185,29.28324041,18.25881608,56.70385528,87.51546142,76.83534687,118.4621961,300.433838,126.9489908,26.46700327,32.12312751,18.10355561,23.05699337,0.05162502661,5.329863404,5.30294697,8.12000468,6.508875265,8.936285114,141.2778,178.0537372,39.74354399,113.9571158,58.79571924,2.18479048,5.073034868,0.1456212853,0.539850802,45.0126638,125.4591355,41.02393495,21.31596421,96.16217176,79.42405281,1.2074534,4.398544528,3.037374424,16.0921447,21.73127339,16.45953162,21.74041936,31.24218664,21.44657649,4.027971313,3.756478389,3.803251597,5.404123973,0.01133144104,1.355021098,1.064521694,1.363953818,1.706485728,1.703152471,28.97590954,34.8746846,9.755500228,14.95474997,12.0893578,0.462740201,1.009628395,0.05484134229,0.2350381475,6.582591973,8.469780944,5.473150244,4.225659188,22.71905232,16.02345459
